Page Title,Page URL,Source Type,Section Type,Text Content
METEOSAT8 Cloud Properties | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/meteosat8-cloud-properties,General,LI,"C. Kummerow, W. Barnes, T. Kozu, J. Shine, J. Simpson, ""The Tropical Rainfall Measuring Mission system (TRMM) sensor package"", J. Atmos. Ocean. Technol., vol. 15, pp. 809-827, 1998"
METEOSAT8 Cloud Properties | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/meteosat8-cloud-properties,General,LI,"W. L. Barnes, T. S. Pagano, V. V. Salomonson, ""Prelaunch characteristics of the moderate resolution imaging spectroradiometer (MODIS) on EOS-AM1"", IEEE Trans. Geosci. Remote Sens., vol. 36, no. 4, pp. 1088-1100, Jul. 1998"
METEOSAT8 Cloud Properties | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/meteosat8-cloud-properties,General,P,"Minnis, Patrick & Sun-Mack, Szedung & F. Young, David & W. Heck, Patrick & Garber, Donald & Chen, Yan & A Spangenberg, Douglas & Arduini, Robert & Trepte, Qing & Smith Sr, William & Ayers, J & Gibson, Sharon & F. Miller, Walter & Hong, Gang & Chakrapani, Venkatesan & Takano, Yoshihide & Liou, Kuo-Nan & Xie, Yu & Yang, Ping. (2011). CERES edition-2 cloud property retrievals using TRMM VIRS and Terra and Aqua MODIS data-Part I: Algorithms. IEEE TRANSACTIONS ON GEOSCIENCE AND REMOTE SENSING. 49. 10.1109/TGRS.2011.2144601."
METEOSAT8 Cloud Properties | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/meteosat8-cloud-properties,General,LI,Data will be available with delay
METEOSAT8 Cloud Properties | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/meteosat8-cloud-properties,General,LI,Following file naming convention are followed:
METEOSAT8 Cloud Properties | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/meteosat8-cloud-properties,General,LI,Parameter Chip File Name  : NetCDFFilename_CloudParamName(4 Char).jpg
METEOSAT8 Cloud Properties | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/meteosat8-cloud-properties,General,LI,SensorId ( 3 Char)= SEV (SEVIRI sensor)
METEOSAT8 Cloud Properties | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/meteosat8-cloud-properties,General,LI,ProductName (2 Char) = CP (Cloud Properties)
METEOSAT8 Cloud Properties | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/meteosat8-cloud-properties,General,LI,ProductRegion ( 3 Char) = IND (Indian Region)
METEOSAT8 Cloud Properties | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/meteosat8-cloud-properties,General,LI,Version (5 Char) = V04.0 (Product Version Number)
METEOSAT8 Cloud Properties | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/meteosat8-cloud-properties,General,P,"Website owned and maintained by MOSDAC, Space Applications Centre, Indian Space Research Organisation, Govt. of INDIA."
METEOSAT8 Cloud Properties | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/meteosat8-cloud-properties,General,P,"""Ver 3.0; Last reviewed and updated on
01 Jul, 2025& Served By:
Web-Srv-Pri"
