Page Title,Page URL,Source Type,Section Type,Text Content
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,"Using Significant Wave Height (SWH) and wind speed, the wave period is derived based on the data adaptive technique of "" Genetic Algorithm "" (Remya et al. 2011)"
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,Wave period hence derived is validated using buoy observations from Indian National Center for Ocean Information Services (INCOIS)
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,Wave power is derived based on SWH and estimated wave period
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,"R. Govindan, R. Kumar, S. Basu and A. Sarkar. "" Altimeter-Derived Ocean Wave Period Using Genetic Algorithm, "" IEEE Geosci. Remote Sens. Lett.,VOL 8.NO. 2,pp. 354 - 358, March 2011"
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,"A. Alvarez, A.Orfila , J.Tintore, "" DARWIN: An evolutionary program for nonlinear modeling of chaotic time series, "" Computer Physics Communications 136, pp.334- 349 2001"
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,"A. Soni, "" Application of SARAL/AltiKa in extraction of wave power over Indian Ocean Region, "" M. Tech Dissertation, Department of Computer Sciences, Ganpat University, Gujarat, March 2015"
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,The wave power (P) is mathematically derived as
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,WhereP is Wave power per unit of wave-crest length (in Kilowatt/m)R represents the satellite rangeHm0is the significant wave height (in meters)T is wave period (in seconds)ρ is the density of water (in kilogram/cubic meter)g is the acceleration due to gravity (in meters/square seconds)
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,P is Wave power per unit of wave-crest length (in Kilowatt/m)
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,Hm0is the significant wave height (in meters)
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,T is wave period (in seconds)
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,ρ is the density of water (in kilogram/cubic meter)
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,g is the acceleration due to gravity (in meters/square seconds)
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,The products have gaps as they are based purely on track altimeters data.
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,Data problems due to bad weather (heavy rain)
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,For inter-annual monthly product from Jason-2 and SARAL/ALTIKA
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,Parametername_Altimetername_month_yearExample:WE_SARL_JUL_2009 represents the wave energy from SARAL/Altika during July 2009.
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,Example:WE_SARL_JUL_2009 represents the wave energy from SARAL/Altika during July 2009.
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,For Monthly climatology of ocean wave energy
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,Parametername_CLIM_month_start year-end yearExample:WE_CLIM_JUL_2008-2014 represents the wave energy climatology during July 2008-2014.
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,LI,Example:WE_CLIM_JUL_2008-2014 represents the wave energy climatology during July 2008-2014.
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,P,"Website owned and maintained by MOSDAC, Space Applications Centre, Indian Space Research Organisation, Govt. of INDIA."
Wave based Renewable Energy | Meteorological & Oceanographic Satellite Data Archival Centre,https://www.mosdac.gov.in/wave-based-renewable-energy,Energy,P,"""Ver 3.0; Last reviewed and updated on
01 Jul, 2025& Served By:
Web-Srv-Pri"
