Page Title,Page URL,Source Type,Section Type,Text Content
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,Sector ALongwave Infrared 1 CountLongwave Infrared 2 CountLongwave Infrared 3 CountLongwave Infrared 4 CountLongwave Infrared 5 CountLongwave Infrared 6 CountLongwave Infrared 7 CountMidwave Infrared 1 CountMidwave Infrared 2 CountMidwave Infrared 3 CountMidwave Infrared 4 CountMidwave Infrared 5 CountShortwave Infrared 1 CountShortwave Infrared 2 CountShortwave Infrared 3 CountShortwave Infrared 4 CountShortwave Infrared 5 CountShortwave Infrared 6 CountVisible Count
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,INSAT3SIMAGERTIR1 (10.2-11.2 μm)TIR2 (11.5-12.5 μm)MIR (3.8-4.0 μm)SWIR (1.55-1.70 μm)VISIBLE (0.55-0.75 μm)WATER VAPOUR (6.5-7.0 μm)
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,IMAGERTIR1 (10.2-11.2 μm)TIR2 (11.5-12.5 μm)MIR (3.8-4.0 μm)SWIR (1.55-1.70 μm)VISIBLE (0.55-0.75 μm)WATER VAPOUR (6.5-7.0 μm)
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,Geophysical ParametersINSAT3SIMAGERSea Surface TemperatureLand Surface TemperatureOutgoing Longwave RadiationHydro Estimator RainfallCloud Optical ThicknessCloud Particle Effective RadiusInsolationINSAT Multispectral RainfallAerosol Optical DepthFogSnowGPIDaily GPIDaily IMRDUSTINSAT3RIMAGERSea Surface TemperatureLand Surface TemperatureOutgoing Longwave RadiationHydro Estimator RainfallCloud Optical ThicknessCloud Particle Effective RadiusInsolationINSAT Multispectral RainfallAerosol Optical DepthSnowGPIDaily GPIDaily IMRSOUNDERSector AL1 Prec Water(1000-900mb)L2 Prec Water(900-700mb)L3 Prec Water(700-300mb)Lifted IndexTAirPhyTotal Precipitable Water VaporEOS-06SCAT25km resolutionAnalyzed WindsObserved WindsError WindsWind StressAnalyzed Wind DivergenceAnalyzed Wind Stress curlAnalyzed Latent Heat FluxAnalyzed Sensible Heat FluxWind 6hourlyAnalyzed WindsL4 Upwelling IndexUpwelling IndexOCMAerosol Optical Depth(Land)Chlorophill
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,INSAT3SIMAGERSea Surface TemperatureLand Surface TemperatureOutgoing Longwave RadiationHydro Estimator RainfallCloud Optical ThicknessCloud Particle Effective RadiusInsolationINSAT Multispectral RainfallAerosol Optical DepthFogSnowGPIDaily GPIDaily IMRDUST
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,IMAGERSea Surface TemperatureLand Surface TemperatureOutgoing Longwave RadiationHydro Estimator RainfallCloud Optical ThicknessCloud Particle Effective RadiusInsolationINSAT Multispectral RainfallAerosol Optical DepthFogSnowGPIDaily GPIDaily IMRDUST
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,INSAT3RIMAGERSea Surface TemperatureLand Surface TemperatureOutgoing Longwave RadiationHydro Estimator RainfallCloud Optical ThicknessCloud Particle Effective RadiusInsolationINSAT Multispectral RainfallAerosol Optical DepthSnowGPIDaily GPIDaily IMRSOUNDERSector AL1 Prec Water(1000-900mb)L2 Prec Water(900-700mb)L3 Prec Water(700-300mb)Lifted IndexTAirPhyTotal Precipitable Water Vapor
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,IMAGERSea Surface TemperatureLand Surface TemperatureOutgoing Longwave RadiationHydro Estimator RainfallCloud Optical ThicknessCloud Particle Effective RadiusInsolationINSAT Multispectral RainfallAerosol Optical DepthSnowGPIDaily GPIDaily IMR
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,SOUNDERSector AL1 Prec Water(1000-900mb)L2 Prec Water(900-700mb)L3 Prec Water(700-300mb)Lifted IndexTAirPhyTotal Precipitable Water Vapor
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,Sector AL1 Prec Water(1000-900mb)L2 Prec Water(900-700mb)L3 Prec Water(700-300mb)Lifted IndexTAirPhyTotal Precipitable Water Vapor
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,EOS-06SCAT25km resolutionAnalyzed WindsObserved WindsError WindsWind StressAnalyzed Wind DivergenceAnalyzed Wind Stress curlAnalyzed Latent Heat FluxAnalyzed Sensible Heat FluxWind 6hourlyAnalyzed WindsL4 Upwelling IndexUpwelling IndexOCMAerosol Optical Depth(Land)Chlorophill
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,SCAT25km resolutionAnalyzed WindsObserved WindsError WindsWind StressAnalyzed Wind DivergenceAnalyzed Wind Stress curlAnalyzed Latent Heat FluxAnalyzed Sensible Heat FluxWind 6hourlyAnalyzed WindsL4 Upwelling IndexUpwelling Index
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,25km resolutionAnalyzed WindsObserved WindsError WindsWind StressAnalyzed Wind DivergenceAnalyzed Wind Stress curlAnalyzed Latent Heat FluxAnalyzed Sensible Heat Flux
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,WRFTemperatureSurface Pressure (Pa)ACCUMULATED TOTAL GRID SCALE PRECIPITATION (mm)ACCUMULATED TOTAL CUMULUS PRECIPITATION (mm)Relative Humidity at 2m (%)DUST
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,ACCUMULATED TOTAL GRID SCALE PRECIPITATION (mm)
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,OceanCirculationSalinityPotential TemperatureWaveSWHMean Wave DirectionPrimary Swell Wave HeightPrimary Swell Mean DirectionSecondary Swell Wave HeightSecondary Swell Mean DirectionSecondary Swell Mean DirectionOSCATChlorophyll AGSMAP ISRO Rainfall
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,WaveSWHMean Wave DirectionPrimary Swell Wave HeightPrimary Swell Mean DirectionSecondary Swell Wave HeightSecondary Swell Mean DirectionSecondary Swell Mean Direction
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,Land ClimatologyGlobal 30-Year Mean Monthly Climatology 1961-1990 (New et al.)Wet Day FrquencyMean TemperatureVapour PressureWindMaximum TemperatureMinimum TemperaureRadiationPrecipitationGround-frost FrequencyDiurnal Temperature RangeCloud Cover
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,Global 30-Year Mean Monthly Climatology 1961-1990 (New et al.)Wet Day FrquencyMean TemperatureVapour PressureWindMaximum TemperatureMinimum TemperaureRadiationPrecipitationGround-frost FrequencyDiurnal Temperature RangeCloud Cover
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,Ocean Climatology30-Year Mean Monthly Climatology 1987-2016Upwelling Index
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,30-Year Mean Monthly Climatology 1987-2016Upwelling Index
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,Solar AtlasMonthly Solar Atlas 1994-2018 (THE WORLD BANK)Potential Photovoltic Electricity ProductionYearly Solar Atlas 1994-2018 (THE WORLD BANK)Diffuse Horizontal IrradiationDirect Normal IrradiationGlobal Horizontal IrradiationGlobal Irradiation At Optimum TiltOptimum AnglePotential Photovoltic Electricity ProductionAir Temperature
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,Monthly Solar Atlas 1994-2018 (THE WORLD BANK)Potential Photovoltic Electricity Production
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,Yearly Solar Atlas 1994-2018 (THE WORLD BANK)Diffuse Horizontal IrradiationDirect Normal IrradiationGlobal Horizontal IrradiationGlobal Irradiation At Optimum TiltOptimum AnglePotential Photovoltic Electricity ProductionAir Temperature
MOSDAC Live,https://www.mosdac.gov.in/internal/urja,General,LI,Ocean AnalysisDensity AnomalyZonal Current AnomalyMeridional Current Anomaly
